"Date","Price","Open","High","Low","Change %"
"Dec 14, 2018","3,222.1","3,308.1","3,428.0","3,183.2","-2.60%"
"Dec 13, 2018","3,308.1","3,445.6","3,451.1","3,249.5","-3.99%"
"Dec 12, 2018","3,445.6","3,401.6","3,515.3","3,365.8","1.29%"
"Dec 11, 2018","3,401.6","3,427.9","3,456.8","3,338.1","-0.77%"
"Dec 10, 2018","3,427.9","3,552.2","3,596.7","3,394.6","-3.50%"
"Dec 09, 2018","3,552.2","3,423.2","3,646.4","3,404.0","3.77%"
"Dec 08, 2018","3,423.2","3,387.5","3,485.9","3,300.0","1.05%"
"Dec 07, 2018","3,387.5","3,513.2","3,843.9","3,237.0","-3.58%"
"Dec 06, 2018","3,513.2","3,772.0","3,897.0","3,513.2","-6.86%"
"Dec 05, 2018","3,772.0","3,963.2","3,972.0","3,754.4","-4.82%"
"Dec 04, 2018","3,963.2","3,925.1","4,081.4","3,801.0","0.97%"
"Dec 03, 2018","3,925.1","4,171.4","4,181.1","3,750.0","-5.91%"
"Dec 02, 2018","4,171.4","4,218.3","4,312.3","4,115.8","-1.11%"
"Dec 01, 2018","4,218.3","4,053.0","4,373.3","3,980.0","4.08%"
"Nov 30, 2018","4,053.0","4,292.6","4,346.6","3,948.2","-5.58%"
"Nov 29, 2018","4,292.6","4,252.7","4,450.1","4,147.8","0.53%"
"Nov 28, 2018","4,270.0","3,878.8","4,396.9","3,878.8","10.09%"
"Nov 27, 2018","3,878.8","3,866.3","3,933.6","3,715.6","0.32%"
"Nov 26, 2018","3,866.3","4,094.3","4,171.9","3,702.2","-5.57%"
"Nov 25, 2018","4,094.3","3,958.6","4,216.3","3,655.5","3.94%"
"Nov 24, 2018","3,938.9","4,421.7","4,508.9","3,828.5","-10.92%"
"Nov 23, 2018","4,421.7","4,376.6","4,466.6","4,203.3","0.65%"
"Nov 22, 2018","4,393.2","4,657.8","4,702.3","4,366.2","-5.78%"
"Nov 21, 2018","4,662.6","4,563.5","4,781.6","4,392.4","2.17%"
"Nov 20, 2018","4,563.5","4,922.8","5,030.8","4,340.8","-7.30%"
"Nov 19, 2018","4,922.8","5,647.1","5,658.4","4,868.1","-12.81%"
"Nov 18, 2018","5,645.8","5,613.9","5,717.1","5,613.9","0.60%"
"Nov 17, 2018","5,612.0","5,652.3","5,669.3","5,551.7","-0.71%"
"Nov 16, 2018","5,652.3","5,749.1","5,765.6","5,567.2","-1.38%"
"Nov 15, 2018","5,731.7","5,862.2","5,906.9","5,428.8","-2.23%"
"Nov 14, 2018","5,862.2","6,464.4","6,988.0","5,677.2","-9.32%"
"Nov 13, 2018","6,464.4","6,437.1","6,514.9","6,404.5","0.57%"
"Nov 12, 2018","6,428.0","6,450.3","6,479.4","6,411.2","-0.35%"
"Nov 11, 2018","6,450.3","6,452.3","6,464.2","6,377.1","-0.13%"
"Nov 10, 2018","6,458.5","6,414.9","6,480.8","6,414.9","0.68%"
"Nov 09, 2018","6,414.9","6,489.9","6,522.9","6,412.0","-1.16%"
"Nov 08, 2018","6,489.9","6,554.9","6,589.7","6,470.2","-0.99%"
"Nov 07, 2018","6,554.9","6,491.7","6,603.0","6,491.7","1.00%"
"Nov 06, 2018","6,490.2","6,438.0","6,637.8","6,425.0","0.81%"
"Nov 05, 2018","6,438.0","6,452.3","6,486.5","6,425.0","-0.28%"
"Nov 04, 2018","6,456.3","6,372.3","6,486.5","6,349.6","1.22%"
"Nov 03, 2018","6,378.7","6,395.8","6,425.2","6,354.3","-0.27%"
"Nov 02, 2018","6,395.8","6,384.9","6,436.8","6,377.6","0.04%"
"Nov 01, 2018","6,393.0","6,372.9","6,417.8","6,285.3","0.00%"
"Oct 31, 2018","6,392.8","6,360.2","6,404.8","6,284.4","0.51%"
"Oct 30, 2018","6,360.2","6,362.0","6,394.0","6,300.6","-0.03%"
"Oct 29, 2018","6,362.0","6,500.4","6,511.8","6,351.2","-2.11%"
"Oct 28, 2018","6,499.4","6,518.3","6,550.9","6,477.6","-0.29%"
"Oct 27, 2018","6,518.3","6,562.4","6,767.0","6,490.9","-0.67%"
"Oct 26, 2018","6,562.4","6,574.6","6,590.4","6,518.3","-0.19%"
"Oct 25, 2018","6,574.6","6,588.6","6,615.0","6,518.3","-0.21%"
"Oct 24, 2018","6,588.6","6,558.2","6,638.9","6,542.7","0.46%"
"Oct 23, 2018","6,558.2","6,585.9","6,638.9","6,527.2","-0.67%"
"Oct 22, 2018","6,602.2","6,609.8","6,638.9","6,562.3","-0.12%"
"Oct 21, 2018","6,609.8","6,583.2","6,665.6","6,583.0","0.40%"
"Oct 20, 2018","6,583.2","6,546.5","6,766.1","6,533.6","0.56%"
"Oct 19, 2018","6,546.5","6,730.6","6,730.6","6,533.6","-2.74%"
"Oct 18, 2018","6,730.6","6,754.1","6,779.6","6,705.5","-0.35%"
"Oct 17, 2018","6,754.1","6,749.4","6,820.4","6,700.0","0.07%"
"Oct 16, 2018","6,749.4","6,752.5","6,861.4","6,697.0","-0.05%"
"Oct 15, 2018","6,752.5","6,347.0","7,200.0","6,318.3","6.39%"
"Oct 14, 2018","6,347.0","6,335.0","6,415.6","6,315.4","0.19%"
"Oct 13, 2018","6,335.0","6,327.1","6,353.0","6,281.1","0.12%"
"Oct 12, 2018","6,327.1","6,301.8","6,359.2","6,134.3","0.40%"
"Oct 11, 2018","6,301.8","6,610.8","6,625.6","6,216.8","-4.68%"
"Oct 10, 2018","6,610.8","6,642.2","6,665.3","6,481.7","-0.47%"
"Oct 09, 2018","6,642.2","6,652.0","6,670.2","6,614.9","-0.15%"
"Oct 08, 2018","6,652.0","6,605.4","6,821.7","6,573.0","0.71%"
"Oct 07, 2018","6,605.4","6,581.4","6,617.0","6,535.0","0.36%"
"Oct 06, 2018","6,581.4","6,636.2","6,656.4","6,535.0","-0.83%"
"Oct 05, 2018","6,636.2","6,576.9","6,663.3","6,551.2","0.90%"
"Oct 04, 2018","6,576.9","6,485.1","6,591.0","6,466.7","1.42%"
"Oct 03, 2018","6,485.1","6,534.9","6,551.5","6,350.0","-0.76%"
"Oct 02, 2018","6,534.9","6,576.2","6,622.2","6,516.9","-0.63%"
"Oct 01, 2018","6,576.2","6,619.2","6,693.3","6,512.1","-0.65%"
"Sep 30, 2018","6,619.2","6,600.8","6,638.1","6,346.6","0.28%"
"Sep 29, 2018","6,600.8","6,639.7","6,639.7","6,300.0","-0.59%"
"Sep 28, 2018","6,639.7","6,661.6","6,758.5","6,550.0","-0.33%"
"Sep 27, 2018","6,661.6","6,457.7","6,700.0","6,277.8","3.16%"
"Sep 26, 2018","6,457.7","6,411.6","6,524.9","6,379.5","0.72%"
"Sep 25, 2018","6,411.6","6,592.9","6,592.9","6,312.5","-2.75%"
"Sep 24, 2018","6,592.9","6,691.9","6,706.0","6,547.3","-1.48%"
"Sep 23, 2018","6,691.9","6,702.5","6,749.0","6,616.2","-0.28%"
"Sep 22, 2018","6,710.5","6,687.2","6,788.4","6,604.6","0.35%"
"Sep 21, 2018","6,687.2","6,482.9","6,737.0","6,452.8","3.15%"
"Sep 20, 2018","6,482.9","6,401.3","6,510.0","6,351.6","1.27%"
"Sep 19, 2018","6,401.3","6,301.2","6,503.1","6,143.3","1.59%"
"Sep 18, 2018","6,301.2","6,231.3","6,389.1","6,226.6","1.12%"
"Sep 17, 2018","6,231.3","6,519.0","6,529.8","6,198.7","-4.41%"
"Sep 16, 2018","6,519.0","6,502.7","6,545.3","6,396.7","0.25%"
"Sep 15, 2018","6,502.7","6,465.6","6,600.0","6,447.6","0.57%"
"Sep 14, 2018","6,465.6","6,506.4","6,685.0","6,396.7","-0.63%"
"Sep 13, 2018","6,506.4","6,315.6","6,681.1","6,307.7","3.02%"
"Sep 12, 2018","6,315.6","6,291.7","6,371.1","6,204.8","0.38%"
"Sep 11, 2018","6,291.7","6,333.7","6,384.5","6,101.0","-0.66%"
"Sep 10, 2018","6,333.7","6,296.2","6,377.7","6,159.0","1.15%"
"Sep 09, 2018","6,261.4","6,243.7","6,424.8","6,160.0","0.28%"
"Sep 08, 2018","6,243.7","6,437.9","6,751.6","5,849.6","-2.97%"
"Sep 07, 2018","6,434.7","6,495.4","6,537.4","6,322.5","-0.93%"
"Sep 06, 2018","6,495.4","6,709.0","6,724.0","6,322.1","-3.18%"
"Sep 05, 2018","6,709.0","7,355.5","7,395.9","6,709.0","-8.79%"
"Sep 04, 2018","7,355.5","7,250.0","7,406.9","7,245.0","1.46%"
"Sep 03, 2018","7,250.0","7,254.7","7,310.4","7,197.9","-0.06%"
"Sep 02, 2018","7,254.7","7,197.9","7,336.0","7,122.1","0.79%"
"Sep 01, 2018","7,197.9","7,015.9","7,250.0","6,987.1","2.59%"
"Aug 31, 2018","7,015.9","6,961.4","7,066.1","6,800.0","0.78%"
"Aug 30, 2018","6,961.4","7,029.7","7,065.6","6,653.6","-0.97%"
"Aug 29, 2018","7,029.7","7,066.2","7,138.8","6,600.0","-0.16%"
"Aug 28, 2018","7,040.8","6,873.3","7,129.7","6,816.3","2.44%"
"Aug 27, 2018","6,873.3","6,684.9","6,900.0","6,657.3","2.82%"
"Aug 26, 2018","6,684.9","6,712.7","6,736.2","6,548.0","-0.41%"
"Aug 25, 2018","6,712.7","6,698.4","6,761.3","6,646.8","0.21%"
"Aug 24, 2018","6,698.4","6,525.8","6,711.4","6,478.2","2.65%"
"Aug 23, 2018","6,525.8","6,364.2","6,561.0","6,364.2","2.54%"
"Aug 22, 2018","6,364.2","6,443.0","6,865.9","6,200.0","-1.22%"
"Aug 21, 2018","6,443.0","6,266.2","6,472.0","6,250.0","2.82%"
"Aug 20, 2018","6,266.2","6,492.7","6,516.9","6,235.4","-3.49%"
"Aug 19, 2018","6,492.7","6,409.0","6,515.4","6,329.2","1.31%"
"Aug 18, 2018","6,409.0","6,548.0","6,592.0","6,301.1","-2.12%"
"Aug 17, 2018","6,548.0","6,313.7","6,572.9","6,290.0","3.71%"
"Aug 16, 2018","6,313.7","6,276.6","6,447.4","6,227.9","0.59%"
"Aug 15, 2018","6,276.6","6,177.8","6,599.1","6,163.0","1.60%"
"Aug 14, 2018","6,177.8","6,277.8","6,277.8","5,886.0","-1.59%"
"Aug 13, 2018","6,277.8","6,327.9","6,510.8","6,163.0","-0.93%"
"Aug 12, 2018","6,336.6","6,239.0","6,439.7","6,184.5","1.67%"
"Aug 11, 2018","6,232.7","6,140.7","6,474.0","6,014.1","1.50%"
"Aug 10, 2018","6,140.7","6,536.1","6,788.0","6,035.1","-6.19%"
"Aug 09, 2018","6,545.8","6,275.7","6,622.2","6,206.2","4.25%"
"Aug 08, 2018","6,279.1","6,709.8","6,714.7","6,141.5","-6.42%"
"Aug 07, 2018","6,709.8","6,910.4","7,436.2","6,696.0","-2.90%"
"Aug 06, 2018","6,910.4","7,010.4","7,151.3","6,850.0","-1.43%"
"Aug 05, 2018","7,010.4","6,986.9","7,076.7","6,900.0","0.34%"
"Aug 04, 2018","6,986.9","7,383.6","7,475.0","6,964.6","-5.37%"
"Aug 03, 2018","7,383.6","7,577.6","7,608.5","7,315.5","-2.56%"
"Aug 02, 2018","7,577.6","7,607.3","7,695.7","7,147.8","-0.39%"
"Aug 01, 2018","7,607.3","7,735.9","7,766.3","7,468.7","-1.66%"
"Jul 31, 2018","7,735.9","8,178.1","8,178.1","7,665.0","-5.41%"
"Jul 30, 2018","8,178.1","8,218.1","8,371.7","7,843.1","-0.58%"
"Jul 29, 2018","8,225.6","8,195.2","8,269.4","8,122.0","0.37%"
"Jul 28, 2018","8,195.2","8,168.3","8,252.7","8,065.4","0.33%"
"Jul 27, 2018","8,168.3","7,953.4","8,252.7","7,802.7","2.70%"
"Jul 26, 2018","7,953.4","8,161.3","8,300.0","7,880.3","-2.55%"
"Jul 25, 2018","8,161.3","8,381.4","8,815.0","8,065.4","-2.97%"
"Jul 24, 2018","8,410.8","7,772.9","8,486.6","7,730.0","8.44%"
"Jul 23, 2018","7,756.2","7,413.4","7,788.5","7,401.8","4.62%"
"Jul 22, 2018","7,413.4","7,452.5","7,905.0","7,162.0","-0.52%"
"Jul 21, 2018","7,452.5","7,393.6","7,452.5","7,250.0","1.17%"
"Jul 20, 2018","7,366.1","7,434.2","7,891.0","7,288.2","-0.92%"
"Jul 19, 2018","7,434.2","7,374.1","7,536.1","7,262.5","0.82%"
"Jul 18, 2018","7,374.1","7,329.5","7,588.9","7,245.4","0.61%"
"Jul 17, 2018","7,329.5","6,670.6","7,400.0","6,632.1","9.88%"
"Jul 16, 2018","6,670.6","6,282.8","6,692.0","6,249.7","6.17%"
"Jul 15, 2018","6,282.8","6,235.4","6,372.5","6,206.3","0.76%"
"Jul 14, 2018","6,235.4","6,154.0","6,250.0","5,750.0","1.32%"
"Jul 13, 2018","6,154.0","6,251.9","6,386.0","5,708.3","-1.57%"
"Jul 12, 2018","6,251.9","6,345.2","6,372.5","6,112.1","-1.47%"
"Jul 11, 2018","6,345.2","6,302.9","6,409.2","5,924.4","0.67%"
"Jul 10, 2018","6,302.9","6,664.1","6,678.0","6,297.8","-5.42%"
"Jul 09, 2018","6,664.1","6,686.1","6,899.0","6,639.9","-0.33%"
"Jul 08, 2018","6,686.1","6,740.3","6,770.3","6,262.6","-0.80%"
"Jul 07, 2018","6,740.3","6,576.3","6,770.6","6,509.2","2.49%"
"Jul 06, 2018","6,576.3","6,536.8","6,890.0","6,463.8","0.61%"
"Jul 05, 2018","6,536.8","6,582.1","7,065.2","5,936.9","-0.69%"
"Jul 04, 2018","6,582.1","6,498.3","6,721.1","6,418.8","1.29%"
"Jul 03, 2018","6,498.3","6,599.5","6,660.3","6,450.4","-1.53%"
"Jul 02, 2018","6,599.5","6,351.9","6,649.0","6,285.7","3.90%"
"Jul 01, 2018","6,351.9","6,364.6","6,431.6","6,201.7","-0.20%"
"Jun 30, 2018","6,364.6","6,205.4","6,499.4","5,772.2","2.65%"
"Jun 29, 2018","6,200.5","5,856.1","6,268.9","5,811.1","5.88%"
"Jun 28, 2018","5,856.1","6,106.1","6,124.6","5,856.1","-4.09%"
"Jun 27, 2018","6,106.1","6,059.5","6,126.1","6,006.6","0.77%"
"Jun 26, 2018","6,059.5","6,252.1","6,255.1","6,048.7","-2.58%"
"Jun 25, 2018","6,220.1","6,133.1","6,329.5","5,050.5","1.42%"
"Jun 24, 2018","6,133.1","6,217.9","6,488.7","5,276.3","-0.71%"
"Jun 23, 2018","6,176.8","6,074.9","6,254.3","6,048.7","2.03%"
"Jun 22, 2018","6,053.7","6,695.2","6,722.7","5,985.6","-9.87%"
"Jun 21, 2018","6,716.6","6,739.0","6,791.6","6,658.6","-0.33%"
"Jun 20, 2018","6,739.0","6,688.9","6,777.7","6,554.8","0.75%"
"Jun 19, 2018","6,688.9","6,686.1","6,810.3","6,656.4","0.04%"
"Jun 18, 2018","6,686.1","6,489.4","6,799.0","6,396.4","3.03%"
"Jun 17, 2018","6,489.4","6,495.7","6,586.5","6,441.3","-0.16%"
"Jun 16, 2018","6,499.8","6,431.5","6,545.0","6,336.0","1.06%"
"Jun 15, 2018","6,431.5","6,624.9","6,650.0","6,386.4","-2.73%"
"Jun 14, 2018","6,611.9","6,307.7","6,691.2","6,304.4","4.82%"
"Jun 13, 2018","6,307.7","6,585.4","6,625.1","5,050.0","-4.35%"
"Jun 12, 2018","6,594.4","6,871.0","7,249.0","6,497.4","-4.03%"
"Jun 11, 2018","6,871.0","6,745.5","6,933.0","6,700.0","1.86%"
"Jun 10, 2018","6,745.5","7,487.8","7,487.8","5,500.0","-9.72%"
"Jun 09, 2018","7,472.0","7,643.4","7,691.0","7,469.5","-2.24%"
"Jun 08, 2018","7,643.4","7,625.9","7,690.6","7,548.2","-0.19%"
"Jun 07, 2018","7,657.7","7,617.0","7,726.1","7,544.9","0.53%"
"Jun 06, 2018","7,617.0","7,581.5","7,672.3","7,479.3","0.40%"
"Jun 05, 2018","7,587.0","7,507.3","7,637.2","7,356.4","1.06%"
"Jun 04, 2018","7,507.3","7,693.2","7,718.3","7,453.3","-2.42%"
"Jun 03, 2018","7,693.2","7,589.4","7,747.2","7,588.5","1.37%"
"Jun 02, 2018","7,589.4","7,513.1","7,672.3","7,446.0","1.02%"
"Jun 01, 2018","7,513.1","7,486.9","7,592.3","7,351.0","0.35%"
"May 31, 2018","7,486.9","7,388.4","7,723.0","7,368.3","1.33%"
"May 30, 2018","7,388.4","7,420.0","8,017.0","7,308.5","-0.43%"
"May 29, 2018","7,420.0","7,108.7","7,513.1","7,093.1","3.97%"
"May 28, 2018","7,136.6","7,345.1","7,426.1","7,103.1","-3.28%"
"May 27, 2018","7,378.4","7,397.0","7,592.3","7,308.5","-0.25%"
"May 26, 2018","7,397.0","7,457.4","7,611.2","7,350.0","-0.81%"
"May 25, 2018","7,457.4","7,574.5","7,644.1","7,095.1","-1.55%"
"May 24, 2018","7,574.5","7,529.5","7,762.2","7,095.1","0.60%"
"May 23, 2018","7,529.5","8,002.0","8,045.2","7,500.0","-5.90%"
"May 22, 2018","8,002.0","8,420.6","8,427.1","8,002.0","-4.97%"
"May 21, 2018","8,420.6","8,543.9","8,619.9","8,336.5","-1.44%"
"May 20, 2018","8,543.9","8,222.0","8,550.0","8,183.1","3.75%"
"May 19, 2018","8,234.8","8,213.6","8,429.8","8,122.8","0.26%"
"May 18, 2018","8,213.6","8,082.7","8,249.8","7,966.3","1.62%"
"May 17, 2018","8,082.7","8,318.5","8,424.3","8,050.0","-2.83%"
"May 16, 2018","8,318.5","8,480.4","8,495.8","8,135.1","-1.91%"
"May 15, 2018","8,480.4","8,639.0","8,944.0","8,424.3","-1.84%"
"May 14, 2018","8,639.0","8,693.5","8,881.0","8,305.5","-0.28%"
"May 13, 2018","8,663.1","8,424.3","8,730.0","8,347.7","2.83%"
"May 12, 2018","8,424.3","8,447.6","8,949.0","8,200.0","-0.28%"
"May 11, 2018","8,447.6","9,100.5","9,100.5","8,400.0","-6.76%"
"May 10, 2018","9,060.0","9,302.2","9,406.7","9,060.0","-2.81%"
"May 09, 2018","9,321.9","9,201.6","9,392.1","9,020.0","1.31%"
"May 08, 2018","9,201.6","9,340.1","9,449.5","9,084.0","-1.69%"
"May 07, 2018","9,359.3","9,657.4","9,687.0","9,241.1","-3.09%"
"May 06, 2018","9,657.4","9,875.1","9,932.1","9,472.2","-2.20%"
"May 05, 2018","9,875.1","9,693.8","9,966.0","9,672.8","1.87%"
"May 04, 2018","9,693.8","9,751.3","9,794.2","9,374.0","-0.59%"
"May 03, 2018","9,751.3","9,212.6","9,771.0","9,155.8","5.59%"
"May 02, 2018","9,235.3","9,020.0","9,261.7","8,993.0","2.39%"
"May 01, 2018","9,020.0","9,284.8","9,284.8","8,860.0","-2.85%"
"Apr 30, 2018","9,284.8","9,405.5","9,500.0","9,183.4","-1.28%"
"Apr 29, 2018","9,405.5","9,405.7","9,560.0","9,190.0","-0.00%"
"Apr 28, 2018","9,405.7","8,957.2","9,624.6","8,925.9","5.01%"
"Apr 27, 2018","8,957.2","9,260.3","9,421.0","8,957.2","-3.27%"
"Apr 26, 2018","9,260.3","8,835.9","9,261.7","8,710.3","4.80%"
"Apr 25, 2018","8,835.9","9,658.3","9,750.0","8,820.0","-8.51%"
"Apr 24, 2018","9,658.3","8,900.1","9,658.3","8,832.9","8.52%"
"Apr 23, 2018","8,900.1","8,819.6","8,970.0","8,650.0","0.91%"
"Apr 22, 2018","8,819.6","8,902.6","9,069.6","8,441.0","-0.93%"
"Apr 21, 2018","8,902.6","8,748.1","8,975.0","8,470.2","1.77%"
"Apr 20, 2018","8,748.1","8,241.9","8,819.6","8,208.0","6.14%"
"Apr 19, 2018","8,241.9","8,126.4","8,300.0","8,094.1","1.42%"
"Apr 18, 2018","8,126.4","7,954.2","8,192.8","7,871.0","2.16%"
"Apr 17, 2018","7,954.2","8,046.0","8,277.0","7,808.6","-1.14%"
"Apr 16, 2018","8,046.0","8,327.6","8,496.0","7,901.1","-3.38%"
"Apr 15, 2018","8,327.6","8,003.4","8,350.1","7,990.3","4.05%"
"Apr 14, 2018","8,003.4","7,836.6","8,505.0","7,788.9","2.13%"
"Apr 13, 2018","7,836.6","7,879.5","8,389.0","7,692.0","-0.54%"
"Apr 12, 2018","7,879.5","6,940.0","7,942.0","6,446.0","13.54%"
"Apr 11, 2018","6,940.0","6,838.4","6,978.9","6,670.0","1.49%"
"Apr 10, 2018","6,838.4","6,775.5","6,885.0","6,691.5","0.93%"
"Apr 09, 2018","6,775.5","6,939.7","7,200.0","6,700.0","-2.37%"
"Apr 08, 2018","6,939.7","6,853.8","7,041.0","6,809.4","1.25%"
"Apr 07, 2018","6,853.8","6,575.7","7,071.9","6,551.3","4.23%"
"Apr 06, 2018","6,575.7","6,762.0","6,846.9","6,512.5","-2.76%"
"Apr 05, 2018","6,762.0","6,743.7","6,919.0","6,450.0","0.27%"
"Apr 04, 2018","6,743.7","7,289.4","7,330.3","6,730.0","-7.49%"
"Apr 03, 2018","7,289.4","6,995.6","7,499.0","6,953.7","4.20%"
"Apr 02, 2018","6,995.6","6,799.2","7,066.7","6,799.2","2.89%"
"Apr 01, 2018","6,799.2","6,944.3","7,065.6","6,450.0","-2.09%"
"Mar 31, 2018","6,944.3","6,839.2","7,239.0","6,733.0","1.54%"
"Mar 30, 2018","6,839.2","7,143.5","7,302.4","6,305.0","-4.26%"
"Mar 29, 2018","7,143.5","7,957.1","7,984.7","7,002.4","-10.22%"
"Mar 28, 2018","7,957.1","7,813.4","8,107.8","7,721.5","1.84%"
"Mar 27, 2018","7,813.4","8,227.3","8,370.0","7,800.0","-5.03%"
"Mar 26, 2018","8,227.3","8,436.3","8,720.8","7,800.0","-2.48%"
"Mar 25, 2018","8,436.3","8,538.0","8,898.0","8,405.0","-1.19%"
"Mar 24, 2018","8,538.0","8,858.1","8,960.5","8,538.0","-3.61%"
"Mar 23, 2018","8,858.1","8,728.4","8,858.1","8,000.1","1.49%"
"Mar 22, 2018","8,728.4","8,875.0","9,054.5","8,485.0","-1.65%"
"Mar 21, 2018","8,875.0","8,902.2","9,267.5","8,669.9","-0.31%"
"Mar 20, 2018","8,902.2","8,473.3","9,023.3","8,234.7","5.06%"
"Mar 19, 2018","8,473.3","8,070.0","8,622.6","7,951.9","5.00%"
"Mar 18, 2018","8,070.0","7,817.9","8,211.0","7,175.8","3.22%"
"Mar 17, 2018","7,817.9","8,223.4","8,282.8","7,675.9","-4.93%"
"Mar 16, 2018","8,223.4","8,182.9","8,503.0","7,913.3","0.49%"
"Mar 15, 2018","8,182.9","8,259.4","8,443.8","7,655.3","-0.93%"
"Mar 14, 2018","8,259.4","9,214.0","9,450.0","7,777.9","-10.36%"
"Mar 13, 2018","9,214.0","9,113.0","9,440.7","8,940.8","1.11%"
"Mar 12, 2018","9,113.0","9,478.8","9,800.0","8,751.0","-3.86%"
"Mar 11, 2018","9,478.8","8,784.4","9,664.4","8,543.8","7.90%"
"Mar 10, 2018","8,784.4","9,295.0","9,640.7","8,717.0","-5.49%"
"Mar 09, 2018","9,295.0","9,324.0","9,578.0","8,400.0","-0.31%"
"Mar 08, 2018","9,324.0","10,113.0","10,718.0","8,632.0","-7.80%"
"Mar 07, 2018","10,113.0","10,716.7","11,650.0","8,889.0","-5.63%"
"Mar 06, 2018","10,716.7","11,573.1","11,573.1","10,655.0","-7.40%"
"Mar 05, 2018","11,573.1","11,292.0","11,600.0","11,230.0","2.49%"
"Mar 04, 2018","11,292.0","11,362.3","11,401.0","11,026.0","-0.62%"
"Mar 03, 2018","11,362.3","11,037.4","11,521.0","10,982.0","2.94%"
"Mar 02, 2018","11,037.4","10,853.0","11,105.0","10,647.5","1.70%"
"Mar 01, 2018","10,853.0","10,371.0","10,980.0","10,317.9","4.65%"
"Feb 28, 2018","10,371.0","10,610.3","10,900.0","10,317.9","-2.26%"
"Feb 27, 2018","10,610.3","10,300.5","10,900.0","10,160.0","3.01%"
"Feb 26, 2018","10,300.5","9,532.5","10,368.0","9,323.6","8.06%"
"Feb 25, 2018","9,532.5","9,639.4","9,844.9","9,194.2","-1.11%"
"Feb 24, 2018","9,639.4","10,171.0","10,511.0","9,460.0","-5.23%"
"Feb 23, 2018","10,171.0","9,983.5","11,286.0","9,756.9","1.88%"
"Feb 22, 2018","9,983.5","10,455.5","10,932.8","9,771.4","-4.51%"
"Feb 21, 2018","10,455.5","11,501.1","11,521.1","10,000.0","-9.09%"
"Feb 20, 2018","11,501.1","10,970.0","11,900.0","10,911.1","4.84%"
"Feb 19, 2018","10,970.0","10,480.6","11,440.9","10,317.9","4.67%"
"Feb 18, 2018","10,480.6","10,974.0","11,215.0","10,033.5","-4.50%"
"Feb 17, 2018","10,974.0","10,050.0","11,048.0","10,012.7","9.19%"
"Feb 16, 2018","10,050.0","9,977.7","10,188.3","9,675.8","0.72%"
"Feb 15, 2018","9,977.7","9,300.0","10,290.0","9,241.9","7.29%"
"Feb 14, 2018","9,300.0","8,600.0","9,753.0","8,566.2","8.14%"
"Feb 13, 2018","8,600.0","8,847.8","9,298.0","8,345.4","-2.80%"
"Feb 12, 2018","8,847.8","8,087.1","9,030.0","8,087.1","9.41%"
"Feb 11, 2018","8,087.1","8,534.2","8,539.2","7,809.4","-5.24%"
"Feb 10, 2018","8,534.2","8,436.5","9,100.0","8,258.4","1.16%"
"Feb 09, 2018","8,436.5","8,205.7","8,659.3","7,947.0","2.81%"
"Feb 08, 2018","8,205.7","7,674.1","8,450.1","7,674.1","6.93%"
"Feb 07, 2018","7,674.1","7,626.0","8,420.7","7,206.4","0.63%"
"Feb 06, 2018","7,626.0","6,927.2","7,734.3","5,843.5","10.09%"
"Feb 05, 2018","6,927.2","8,433.3","8,629.1","6,422.1","-17.86%"
"Feb 04, 2018","8,433.3","9,218.0","9,381.9","7,647.8","-8.51%"
"Feb 03, 2018","9,218.0","9,063.4","9,549.3","8,477.8","1.71%"
"Feb 02, 2018","9,063.4","8,856.1","9,900.0","8,121.7","2.34%"
"Feb 01, 2018","8,856.1","10,215.7","10,985.0","8,856.1","-13.31%"
"Jan 31, 2018","10,215.7","10,364.0","11,419.0","9,938.4","-1.43%"
"Jan 30, 2018","10,364.0","11,384.0","11,451.8","10,053.0","-8.96%"
"Jan 29, 2018","11,384.0","11,874.7","11,961.4","11,114.0","-4.13%"
"Jan 28, 2018","11,874.7","11,380.3","12,237.9","11,330.0","4.34%"
"Jan 27, 2018","11,380.3","10,998.6","12,000.0","10,921.5","3.47%"
"Jan 26, 2018","10,998.6","11,255.7","11,579.2","9,823.5","-2.28%"
"Jan 25, 2018","11,255.7","11,240.0","11,750.0","11,000.0","0.14%"
"Jan 24, 2018","11,240.0","10,818.0","12,114.0","10,509.8","4.08%"
"Jan 23, 2018","10,799.0","10,695.0","11,928.0","10,000.0","0.97%"
"Jan 22, 2018","10,695.0","11,357.7","12,830.0","10,113.5","-5.83%"
"Jan 21, 2018","11,357.7","12,650.6","12,650.6","11,153.0","-10.22%"
"Jan 20, 2018","12,650.6","11,358.3","12,862.0","11,309.9","11.38%"
"Jan 19, 2018","11,358.3","10,998.1","11,653.7","10,498.0","3.27%"
"Jan 18, 2018","10,998.1","11,114.0","11,934.0","10,400.2","-1.84%"
"Jan 17, 2018","11,204.1","11,114.0","11,572.5","8,869.0","-12.97%"
"Jan 16, 2018","12,873.3","14,967.0","15,390.0","11,502.0","-13.99%"
"Jan 15, 2018","14,967.0","14,989.3","15,497.0","14,800.0","-0.15%"
"Jan 14, 2018","14,989.3","15,246.5","15,343.0","14,635.0","-1.69%"
"Jan 13, 2018","15,246.5","15,295.0","15,700.0","15,135.0","-0.32%"
"Jan 12, 2018","15,295.0","15,050.0","15,499.0","14,600.0","1.63%"
"Jan 11, 2018","15,050.0","16,200.0","16,400.0","14,360.0","-7.10%"
